tokens	tags	text	ner_tags	lang
['එච්.ඒ.එස්.සමරවීර', 'විගණකාධිපති', 'සහාධිපත්\u200dය', 'කළමනාකරණ', 'අධිකාරිය', '1', 'වන', 'මහල', ',', 'ජාතික', 'නිවාස', 'දෙපාර්තමේන්තු', 'ගොඩනැගිල්ල', ',', 'සර්', 'චිත්තම්පලම්', 'ඒ', 'ගාර්ඩිනර්', 'මාවත', ',', 'කොළඹ', '02', 'දු.ක', ':', '2', '447429', '/', '2', '447432', 'ෆැක්ස්', ':', '2', '423606', 'විද්\u200dයුත්', 'තැපැල්', ':', 'cmastaff', '@', 'sltnet.lk', 'www.condominium.lk']	['B-PER', 'B-MISC', 'B-ORG', 'I-ORG', 'I-ORG', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	එච්.ඒ.එස්.සමරවීර විගණකාධිපති සහාධිපත්‍ය කළමනාකරණ අධිකාරිය 1 වන මහල, ජාතික නිවාස දෙපාර්තමේන්තු ගොඩනැගිල්ල, සර් චිත්තම්පලම් ඒ ගාර්ඩිනර් මාවත, කොළඹ 02 දු.ක : 2 447429/ 2 447432 ෆැක්ස් : 2 423606 විද්‍යුත් තැපැල් : cmastaff @ sltnet.lk www.condominium.lk	[1, 7, 3, 4, 4, 5, 6, 6, 0, 5, 6, 6, 6, 0, 5, 6, 6, 6, 6, 0, 5, 6, 0, 0, 7, 8, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0]	si
['එක්සත්', 'ජාතීන්ගේ', 'ආසියා', 'ශාන්තිකර', 'කලාපීය', 'ආර්ථික', 'හා', 'සමාජ', 'කොමිසම', 'මෙම', 'තීරණයට', 'එළඹුණේ', 'කලාපීය', 'අභ්\u200dයවකාශ', 'යෙදවුම්', 'වැඩසටහන', 'සඳහා', 'වූ', 'අන්තර්රාජ්\u200dය', 'උපදේශක', 'කමිටු', 'රැස්වීමෙහි', '17', 'වන', 'සැසිය', 'හා', 'කලාපීය', 'අභ්\u200dයවකාශ', 'යෙදවුම්', 'ක්\u200dරියාකාරි', 'සැලැස්ම', 'පිළිබඳ', 'ප්\u200dරධාන', 'තීන්දු', 'ගැනීමේ', 'රැස්වීමෙහි', 'දී', 'ය', '.']	['B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'O', 'O', 'B-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'O', 'B-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	එක්සත් ජාතීන්ගේ ආසියා ශාන්තිකර කලාපීය ආර්ථික හා සමාජ කොමිසම මෙම තීරණයට එළඹුණේ කලාපීය අභ්‍යවකාශ යෙදවුම් වැඩසටහන සඳහා වූ අන්තර්රාජ්‍ය උපදේශක කමිටු රැස්වීමෙහි 17 වන සැසිය හා කලාපීය අභ්‍යවකාශ යෙදවුම් ක්‍රියාකාරි සැලැස්ම පිළිබඳ ප්‍රධාන තීන්දු ගැනීමේ රැස්වීමෙහි දී ය.	[3, 4, 4, 4, 4, 4, 4, 4, 4, 0, 0, 0, 7, 8, 8, 8, 0, 0, 7, 8, 8, 8, 8, 8, 8, 0, 7, 8, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0]	si
['මානව', 'සම්පත්', 'සංවර්ධනය', 'කිරීමේ', 'ශ්\u200dරී', 'ලංකා', 'ජාතික', 'සභාව', 'වාර්ෂික', 'වාර්තාව', '2013', 'යෞවන', 'කටයුතු', 'හා', 'නිපුණතා', 'සංවර්ධන', 'අමාත්\u200dයාංශය', '354', '/', '2', ',', 'නිපුණතා', 'පියස', ',', '7', 'වන', 'මහල', ',', 'ඇල්විටිගල', 'මාවත', ',', 'කොළඹ', '05', 'ආයතනික', 'පසුබිම', 'ආයතනය', ':', 'මානව', 'සම්පත්', 'සංවර්ධනය', 'කිරීමේ', 'ශ්\u200dරී', 'ලංකා', 'ජාතික', 'සභාව', 'අමාත්\u200dයාංශය', ':', 'යෞවන', 'කටයුතු', 'හා', 'නිපුණතා', 'සංවර්ධන', 'අමාත්\u200dයාංශය', 'ලිපිනය', ':', '354', '/', '2', ',', '7වන', 'මහල', ',', 'නිපුණතා', 'පියස', ',', 'ඇල්විටිගල', 'මාවත', ',', 'නාරාහේන්පිට', ',', 'කොළඹ', '05', 'ඊ', 'මේල්', 'ලිපිනය', ':', 'chairmannhrdc', '@', 'yahoo.com', 'වෙබ්', 'අඩවිය', ':', 'www.nhrdc.gov.lk', 'දූරකථන', 'අංකය', ':', '0112595680', 'ෆැක්ස්', ':', '0112595680', 'බැංකු', 'කරුවන්', ':', 'ලංකා', 'බැංකුව', ',', 'මහජන', 'බැංකුව', 'සභාපතිතුමාගේ', 'ප්\u200dරකාශය', 'මානව', 'සම්පත්', 'සංවර්ධනය', 'කිරීමේ', 'ශ්\u200dරී', 'ලංකා', 'ජාතික', 'සභාව', 'සංස්ථාපනය', 'කළ', 'දින', 'පටන්', 'ගත', 'වූ', 'කාලය', 'තුළ', 'ක්\u200dරියාකාරිත්වය', 'හා', 'සැසඳීමේ', 'දී', '2013', 'වර්ෂය', 'එම', 'ආයතනයෙහි', 'හැරවුම්', 'මංසන්ධියක්', 'සලකුණු', 'කළ', 'වර්ෂයක්', 'ලෙස', 'හැඳින්විය', 'හැකිය', '.']	['B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-MISC', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'B-MISC', 'O', 'B-MISC', 'O', 'B-MISC', 'I-MISC', 'O', 'B-MISC', 'I-MISC', 'I-MISC', 'O', 'B-MISC', 'I-MISC', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-MISC', 'O', 'B-MISC', 'O', 'B-MISC', 'I-MISC', 'O', 'B-MISC', 'I-MISC', 'O', 'B-MISC', 'I-MISC', 'O', 'B-LOC', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'B-MISC', 'B-MISC', 'I-MISC', 'O', 'B-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	මානව සම්පත් සංවර්ධනය කිරීමේ ශ්‍රී ලංකා ජාතික සභාව වාර්ෂික වාර්තාව 2013 යෞවන කටයුතු හා නිපුණතා සංවර්ධන අමාත්‍යාංශය 354/ 2, නිපුණතා පියස, 7 වන මහල, ඇල්විටිගල මාවත, කොළඹ 05 ආයතනික පසුබිම ආයතනය : මානව සම්පත් සංවර්ධනය කිරීමේ ශ්‍රී ලංකා ජාතික සභාව අමාත්‍යාංශය : යෞවන කටයුතු හා නිපුණතා සංවර්ධන අමාත්‍යාංශය ලිපිනය : 354/ 2, 7වන මහල, නිපුණතා පියස, ඇල්විටිගල මාවත, නාරාහේන්පිට, කොළඹ 05 ඊ මේල් ලිපිනය : chairmannhrdc @ yahoo.com වෙබ් අඩවිය : www.nhrdc.gov.lk දූරකථන අංකය : 0112595680 ෆැක්ස් : 0112595680 බැංකු කරුවන් : ලංකා බැංකුව, මහජන බැංකුව සභාපතිතුමාගේ ප්‍රකාශය මානව සම්පත් සංවර්ධනය කිරීමේ ශ්‍රී ලංකා ජාතික සභාව සංස්ථාපනය කළ දින පටන් ගත වූ කාලය තුළ ක්‍රියාකාරිත්වය හා සැසඳීමේ දී 2013 වර්ෂය එම ආයතනයෙහි හැරවුම් මංසන්ධියක් සලකුණු කළ වර්ෂයක් ලෙස හැඳින්විය හැකිය.	[3, 4, 4, 4, 4, 4, 4, 4, 0, 0, 7, 3, 4, 4, 4, 4, 4, 7, 0, 7, 0, 7, 8, 0, 7, 8, 8, 0, 7, 8, 0, 5, 6, 0, 0, 0, 0, 3, 4, 4, 4, 4, 4, 4, 4, 0, 0, 3, 4, 4, 4, 4, 4, 0, 0, 7, 0, 7, 0, 7, 8, 0, 7, 8, 0, 7, 8, 0, 5, 0, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 7, 7, 8, 0, 3, 4, 0, 3, 4, 7, 0, 0, 0, 0, 0, 3, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	si
['තෝරාගත්', 'අත්\u200dයවශ්\u200dය', 'මහා', 'වාරි', 'ව්\u200dයාපාර', 'ප්\u200dරතිසංස්කරණ', 'යෝජනා', 'ක්\u200dරමය', 'යටතේ', '2009', 'දී', 'වාර්ෂික', 'අයවැය', 'ප්\u200dරතිපාදන', 'මඟින්', 'පුනරුත්ථාපනය', 'කළ', 'යුතු', 'යෝජනා', 'ක්\u200dරම', 'හඳුනා', 'ගත්තේ', 'ය', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	තෝරාගත් අත්‍යවශ්‍ය මහා වාරි ව්‍යාපාර ප්‍රතිසංස්කරණ යෝජනා ක්‍රමය යටතේ 2009 දී වාර්ෂික අයවැය ප්‍රතිපාදන මඟින් පුනරුත්ථාපනය කළ යුතු යෝජනා ක්‍රම හඳුනා ගත්තේ ය.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	si
['මේ', 'අනුව', 'සමස්තයක්', 'ලෙස', 'රුපියල්', 'මිලියන', '1,528ක්', 'වටිනා', 'කොන්ත්\u200dරාත්තු', '173ක්', 'ප්\u200dරදානය', 'කර', 'ඇත', '.']	['O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'I-MISC', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O']	මේ අනුව සමස්තයක් ලෙස රුපියල් මිලියන 1,528ක් වටිනා කොන්ත්‍රාත්තු 173ක් ප්‍රදානය කර ඇත.	[0, 0, 0, 0, 7, 8, 8, 0, 0, 7, 0, 0, 0, 0]	si
['2', '.', 'දේපළ', 'රැස්', 'කිරීමේ', 'නියෝග', 'යටතේ', 'දේපළ', 'රැස්', 'කිරීම']	['B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	2. දේපළ රැස් කිරීමේ නියෝග යටතේ දේපළ රැස් කිරීම	[7, 0, 0, 0, 0, 0, 0, 0, 0, 0]	si
['මහනුවර', 'යුගය', 'වන', 'විට', 'රත්නපුර', 'දිස්ත්\u200dරික්කය', 'කෝරළ', '6කට', 'බෙදී', 'තිබිණි', '.']	['B-LOC', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'B-MISC', 'O', 'O', 'O']	මහනුවර යුගය වන විට රත්නපුර දිස්ත්‍රික්කය කෝරළ 6කට බෙදී තිබිණි.	[5, 0, 0, 0, 5, 6, 0, 7, 0, 0, 0]	si
['ඒ', 'මිලි', 'මීටර්', '68.3කි', '.']	['O', 'B-MISC', 'I-MISC', 'I-MISC', 'O']	ඒ මිලි මීටර් 68.3කි.	[0, 7, 8, 8, 0]	si
['විශ්\u200dරාම', 'ගත්', 'නිලධාරීන්', 'හා', 'සේවක', 'මහතුන්', 'පිළිබඳ', 'විස්තරාත්මක', 'වාර්තාව', 'අංක', 'XXI', 'දරන', 'සටහනෙහි', 'දක්වා', 'ඇත', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O']	විශ්‍රාම ගත් නිලධාරීන් හා සේවක මහතුන් පිළිබඳ විස්තරාත්මක වාර්තාව අංක XXI දරන සටහනෙහි දක්වා ඇත.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0]	si
['මෙම', 'පැකේජයන්', 'අතුරින්', 'ගොවි', 'සංවිධාන', 'හරහා', 'ක්\u200dරියාත්මක', 'පැකේජ', '(', 'CP', ')', 'යටතේ', 'රුපියල්', 'මිලියන', '147ක්', 'වටිනා', 'කොන්ත්\u200dරාත්තු', '106ක්', 'මේ', 'වන', 'විට', 'ප්\u200dරදානය', 'කර', 'ඇත', '.']	['O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'I-MISC', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	මෙම පැකේජයන් අතුරින් ගොවි සංවිධාන හරහා ක්‍රියාත්මක පැකේජ ( CP ) යටතේ රුපියල් මිලියන 147ක් වටිනා කොන්ත්‍රාත්තු 106ක් මේ වන විට ප්‍රදානය කර ඇත.	[0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0]	si
['03', '.', '2015', 'වර්ෂයේ', 'පැවති', 'මුළු', 'නඩු', 'ගණන']	['B-MISC', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'O']	03. 2015 වර්ෂයේ පැවති මුළු නඩු ගණන	[7, 0, 7, 8, 0, 0, 0, 0]	si
['කිලිනොච්චි', 'දිස්ත්\u200dරික්කයේ', 'අර්බුදයෙන්', 'පීඩාවට', 'පත්', 'ප්\u200dරදේශවල', 'අවතැන්වූ', 'ප්\u200dරජාව', 'පිළිබඳ', 'අධ්\u200dයයනයෙහි', 'අරමුණ', 'වූයේ', 'මානව', 'සම්පත්', 'සංවර්ධනය', 'කිරීමේ', 'ශ්\u200dරී', 'ලංකා', 'ජාතික', 'සභාව', 'විසින්', 'ප්\u200dරතිපත්ති', 'නිර්දේශ', 'කිරීමයි', '.']	['B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O']	කිලිනොච්චි දිස්ත්‍රික්කයේ අර්බුදයෙන් පීඩාවට පත් ප්‍රදේශවල අවතැන්වූ ප්‍රජාව පිළිබඳ අධ්‍යයනයෙහි අරමුණ වූයේ මානව සම්පත් සංවර්ධනය කිරීමේ ශ්‍රී ලංකා ජාතික සභාව විසින් ප්‍රතිපත්ති නිර්දේශ කිරීමයි.	[5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 4, 4, 4, 4, 4, 0, 0, 0, 0, 0]	si
['12.2', 'මැතිවරණ', 'දෙපාර්තමේන්තු', 'අභ්\u200dයන්තර', 'විගණන', 'අංශය', 'විසින්', '2015', 'වසර', 'තුළ', 'මැතිවරණ', 'මහලේකම්', 'කාර්යාලෙයේ', 'හා', 'දිස්ත්\u200dරික්', 'මැතිවරණ', 'කාර්යාලවල', 'විගණන', 'විමසුම්', '23ක්', 'සිදු', 'කොට', 'ඒ', 'සම්බන්ධ', 'නිරීක්ෂණ', 'අදාළ', 'අංශවලින්', 'ලබා', 'ගැනීමටත්', ',', 'ඒ', 'අනුව', ',', 'අවශ්\u200dය', 'උපදෙස්', 'ලබා', 'දීමටත්', 'පියවර', 'ගන්නා', 'ලදී', '.']	['B-MISC', 'B-ORG', 'I-ORG', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-MISC', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'B-MISC', 'I-MISC', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	12.2 මැතිවරණ දෙපාර්තමේන්තු අභ්‍යන්තර විගණන අංශය විසින් 2015 වසර තුළ මැතිවරණ මහලේකම් කාර්යාලෙයේ හා දිස්ත්‍රික් මැතිවරණ කාර්යාලවල විගණන විමසුම් 23ක් සිදු කොට ඒ සම්බන්ධ නිරීක්ෂණ අදාළ අංශවලින් ලබා ගැනීමටත්, ඒ අනුව, අවශ්‍ය උපදෙස් ලබා දීමටත් පියවර ගන්නා ලදී.	[7, 3, 4, 3, 4, 4, 0, 7, 0, 0, 3, 4, 4, 0, 3, 4, 4, 7, 8, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	si
['අන්තර්ළමා', 'සමාජ', 'ජාතික', 'නාට්\u200dය', 'තරගාවලියට', 'නාට්\u200dය', 'ඉදිරිපත්', 'කිරීම']	['B-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'O', 'O', 'O']	අන්තර්ළමා සමාජ ජාතික නාට්‍ය තරගාවලියට නාට්‍ය ඉදිරිපත් කිරීම	[7, 8, 8, 8, 8, 0, 0, 0]	si
['12', '.', 'ඇල්පිටිය', 'අධිකරණයේ', 'කාර්යාලය', 'ඉදි', 'කිරීම']	['B-MISC', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O']	12. ඇල්පිටිය අධිකරණයේ කාර්යාලය ඉදි කිරීම	[7, 0, 3, 4, 0, 0, 0]	si
['4', '.', 'ශ්\u200dරවණාගාරය', 'සඳහා', 'ශ්\u200dරව්\u200dය', 'උපකරණ', 'හා', 'අනෙකුත්', 'පහසුකම්', 'සැපයීම']	['B-MISC', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	4. ශ්‍රවණාගාරය සඳහා ශ්‍රව්‍ය උපකරණ හා අනෙකුත් පහසුකම් සැපයීම	[7, 0, 7, 0, 0, 0, 0, 0, 0, 0]	si
['ව්\u200dයාපෘතියේ', 'මූලික', 'පිරිවැය', 'රුපියල්', 'මිලියන', '500ක්', 'වන', 'අතර', '2015', 'දෙසැම්බර්', 'මස', 'අවසන්', 'වන', 'විට', 'මුළු', 'වියදම', 'රුපියල්', 'මිලියන', '32.10කි', '.']	['O', 'O', 'O', 'B-MISC', 'I-MISC', 'I-MISC', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'I-MISC', 'O']	ව්‍යාපෘතියේ මූලික පිරිවැය රුපියල් මිලියන 500ක් වන අතර 2015 දෙසැම්බර් මස අවසන් වන විට මුළු වියදම රුපියල් මිලියන 32.10කි.	[0, 0, 0, 7, 8, 8, 0, 0, 7, 8, 0, 0, 0, 0, 0, 0, 7, 8, 8, 0]	si
